id,name,origin,note,backorder_id,move_type,state,group_id,priority,scheduled_date,date,date_done,location_id,location_dest_id,picking_type_id,partner_id,company_id,owner_id,printed,is_locked,message_last_post,activity_date_deadline,create_uid,create_date,write_uid,write_date,sale_id
297,DN_ATC190700015,ATC190712-002,,,direct,assigned,295,1,2019-07-26 09:38:01,2019-07-26 09:38:01,,13,9,3,483,1,,f,t,,,1,2019-07-26 09:38:00.970777,1,2019-07-26 09:38:00.970777,803
376,DN_ATC191000011,ATC191015-005,,,direct,assigned,374,1,2019-10-16 10:17:00,2019-10-16 10:17:00,,13,9,3,481,1,,f,t,,,1,2019-10-16 10:17:00.071847,1,2019-10-16 10:17:00.071847,1028
493,DN_ATC200200012,ATC200207-004,,,direct,assigned,491,1,2020-02-12 02:54:05,2020-02-12 02:54:05,,13,9,3,624,1,,f,t,,,1,2020-02-12 02:54:05.025637,1,2020-02-12 02:54:05.025637,1342
280,DN_ATC190600016,ATC190612-003,,,direct,assigned,278,1,2019-06-27 03:35:57,2019-06-27 03:35:57,,13,9,3,602,1,,f,t,,,1,2019-06-27 03:35:57.309745,1,2019-06-27 03:35:57.309745,753
386,DN_ATC191000021,ATC191022-001,,,direct,assigned,384,1,2019-10-25 03:31:25,2019-10-25 03:31:26,,13,9,3,468,1,,f,t,,,1,2019-10-25 03:31:25.892945,1,2019-10-25 03:31:25.892945,1044
282,DN_ATC190600018,ATC190625-001,,,direct,assigned,280,1,2019-06-28 08:17:16,2019-06-28 08:17:17,,13,9,3,792,1,,f,t,,,1,2019-06-28 08:17:16.60327,1,2019-06-28 08:41:30.257624,774
294,DN_ATC190700012,ATC190712-001,,,direct,assigned,292,1,2019-07-25 04:39:31,2019-07-25 04:39:32,,13,9,3,213,1,,f,t,,,1,2019-07-25 04:39:30.830802,1,2019-07-25 04:39:30.830802,802
284,DN_ATC190700002,ATC190530-002,,,direct,assigned,282,1,2019-07-10 02:40:14,2019-07-10 02:40:14,,13,9,3,624,1,,f,t,,,1,2019-07-10 02:40:14.025379,1,2019-07-10 02:40:14.025379,724
295,DN_ATC190700013,ATC190724-001,,,direct,assigned,293,1,2019-07-25 04:39:52,2019-07-25 04:39:53,,13,9,3,824,1,,f,t,,,1,2019-07-25 04:39:52.680231,1,2019-07-25 04:39:52.680231,828
379,DN_ATC191000014,ATC191017-003,,,direct,assigned,377,1,2019-10-17 06:07:46,2019-10-17 06:07:46,,13,9,3,370,1,,f,t,,,1,2019-10-17 06:07:46.364635,1,2019-10-17 06:07:46.364635,1033
296,DN_ATC190700014,ATC190712-005,,,direct,assigned,294,1,2019-07-25 05:02:44,2019-07-25 05:02:45,,13,9,3,58,1,,f,t,,,1,2019-07-25 05:02:44.513276,1,2019-07-25 05:02:44.513276,806
277,DN_ATC190600013,ATC190618-001,,,direct,assigned,275,1,2019-06-27 03:10:26,2019-06-27 03:10:27,,13,9,3,786,1,,f,t,,,1,2019-06-27 03:10:26.599616,14,2019-06-27 03:10:41.623314,761
281,DN_ATC190600017,ATC190620-002,,,direct,assigned,279,1,2019-06-27 03:40:53,2019-06-27 03:40:53,,13,9,3,483,1,,f,t,,,1,2019-06-27 03:40:53.021677,1,2019-06-27 03:41:31.473747,764
283,DN_ATC190700001,ATC190530-006,,,direct,assigned,281,1,2019-07-09 10:22:39,2019-07-09 10:22:40,,13,9,3,483,1,,f,t,,,1,2019-07-09 10:22:39.744558,1,2019-07-09 10:22:39.744558,728
285,DN_ATC190700003,ATC190614-001,,,direct,assigned,283,1,2019-07-10 02:40:46,2019-07-10 02:40:47,,13,9,3,624,1,,f,t,,,1,2019-07-10 02:40:46.872919,1,2019-07-10 02:40:46.872919,758
446,DN_ATC191200030,ATC191203-007,,,direct,assigned,444,1,2019-12-30 09:20:05,2019-12-30 09:20:05,,13,9,3,560,1,,f,t,,,1,2019-12-30 09:20:05.025738,1,2019-12-30 09:20:05.025738,1178
423,DN_ATC191200007,ATC191127-003,,,direct,assigned,421,1,2019-12-04 11:16:17,2019-12-04 11:16:18,,13,9,3,173,1,,f,t,,,1,2019-12-04 11:16:17.491732,1,2019-12-04 11:16:17.491732,1158
414,DN_ATC191100022,ATC191119-003,,,direct,assigned,412,1,2019-11-28 01:34:44,2019-11-28 01:34:45,,13,9,3,315,1,,f,t,,,1,2019-11-28 01:34:44.599828,1,2019-11-28 01:34:44.599828,1127
350,DN_ATC190900010,ATC190812-003,,,direct,assigned,348,1,2019-09-12 10:23:35,2019-09-12 10:23:36,,13,9,3,72,1,,f,t,,,1,2019-09-12 10:23:35.502713,1,2019-09-12 10:23:52.63588,858
689,DN_ATC200800021,ATC200714-007,,,direct,assigned,686,1,2020-08-19 09:09:04,2020-08-19 09:09:05,,13,9,3,823,1,,f,t,,,1,2020-08-19 09:09:04.48706,1,2020-08-19 09:09:04.48706,2011
538,DN_ATC200300035,ATC200323-001,,,direct,assigned,536,1,2020-03-27 08:44:35,2020-03-27 08:44:36,,13,9,3,1105,1,,f,t,,,1,2020-03-27 08:44:35.622871,1,2020-03-27 08:44:35.622871,1494
333,DN_ATC190800033,ATC190826-001,,,direct,assigned,331,1,2019-08-27 07:42:50,2019-08-27 07:42:50,,13,9,3,47,1,,f,t,,,1,2019-08-27 07:42:50.089508,1,2019-08-27 07:43:00.574105,901
456,DN_ATC200100008,ATC191023-003,,,direct,assigned,454,1,2020-01-07 09:10:31,2020-01-07 09:10:32,,13,9,3,574,1,,f,t,,,1,2020-01-07 09:10:31.793951,1,2020-01-07 09:10:31.793951,1051
714,DN_ATC200900011,ATC200909-007,,,direct,assigned,711,1,2020-09-10 08:34:55,2020-09-10 08:34:56,,13,9,3,965,1,,f,t,,,1,2020-09-10 08:34:55.627336,1,2020-09-10 08:34:55.627336,2195
306,DN_ATC190800006,ATC190719-005,,,direct,assigned,304,1,2019-08-09 10:13:59,2019-08-09 10:13:59,,13,9,3,472,1,,f,t,,,1,2019-08-09 10:13:59.089654,1,2019-08-09 10:13:59.089654,820
392,DN_ATC191000027,ATC191030-003,,,direct,assigned,390,1,2019-10-31 02:21:01,2019-10-31 02:21:02,,13,9,3,922,1,,f,t,,,1,2019-10-31 02:21:01.764683,1,2019-10-31 02:21:01.764683,1072
514,DN_ATC200300011,ATC200303-002,,,direct,assigned,512,1,2020-03-11 09:41:49,2020-03-11 09:41:50,,13,9,3,172,1,,f,t,,,1,2020-03-11 09:41:49.61774,1,2020-03-11 09:41:57.383571,1408
368,DN_ATC191000003,ATC190718-002,,,direct,assigned,366,1,2019-10-08 06:22:05,2019-10-08 06:22:05,,13,9,3,818,1,,f,t,,,1,2019-10-08 06:22:05.312895,1,2019-10-08 06:22:05.312895,815
375,DN_ATC191000010,ATC190905-005,,,direct,assigned,373,1,2019-10-16 03:12:08,2019-10-16 03:12:08,,13,9,3,624,1,,f,t,,,1,2019-10-16 03:12:08.119097,1,2019-10-16 03:12:08.119097,929
405,DN_ATC191100013,ATC191101-005,,,direct,assigned,403,1,2019-11-20 07:01:58,2019-11-20 07:01:58,,13,9,3,515,1,,f,t,,,1,2019-11-20 07:01:58.237073,1,2019-11-20 07:01:58.237073,1079
466,DN_ATC200100018,ATC200107-007,,,direct,assigned,464,1,2020-01-14 09:07:28,2020-01-14 09:07:28,,13,9,3,920,1,,f,t,,,1,2020-01-14 09:07:28.160441,1,2020-01-14 09:07:36.874351,1262
357,DN_ATC190900017,ATC190920-004,,,direct,assigned,355,1,2019-09-23 05:29:59,2019-09-23 05:29:59,,13,9,3,732,1,,f,t,,,1,2019-09-23 05:29:59.039989,1,2019-09-23 05:29:59.039989,953
395,DN_ATC191100003,ATC191104-002,,,direct,assigned,393,1,2019-11-07 08:11:23,2019-11-07 08:11:23,,13,9,3,860,1,,f,t,,,1,2019-11-07 08:11:23.617358,1,2019-11-07 08:11:31.641177,1081
338,DN_ATC190800038,ATC190829-002,,,direct,assigned,336,1,2019-08-29 07:52:00,2019-08-29 07:52:01,,13,9,3,882,1,,f,t,,,1,2019-08-29 07:52:00.727794,1,2019-08-29 07:52:00.727794,912
427,DN_ATC191200011,ATC191029-001,,,direct,assigned,425,1,2019-12-05 05:09:05,2019-12-05 05:09:06,,13,9,3,264,1,,f,t,,,1,2019-12-05 05:09:05.670636,1,2019-12-05 05:09:05.670636,1065
387,DN_ATC191000022,ATC190816-004,,,direct,assigned,385,1,2019-10-29 05:56:37,2019-10-29 05:56:38,,13,9,3,615,1,,f,t,,,1,2019-10-29 05:56:37.810309,1,2019-11-11 09:51:42.917048,874
391,DN_ATC191000026,ATC191024-004,,,direct,assigned,389,1,2019-10-31 01:56:56,2019-10-31 01:56:56,,13,9,3,344,1,,f,t,,,1,2019-10-31 01:56:56.528859,1,2019-10-31 01:56:56.528859,1056
410,DN_ATC191100018,ATC191119-005,,,direct,assigned,408,1,2019-11-26 11:05:49,2019-11-26 11:05:49,,13,9,3,94,1,,f,t,,,1,2019-11-26 11:05:49.51749,1,2019-11-26 11:05:49.51749,1129
308,DN_ATC190800008,ATC190813-002,,,direct,assigned,306,1,2019-08-13 08:58:44,2019-08-13 08:58:45,,13,9,3,632,1,,f,t,,,1,2019-08-13 08:58:44.843857,1,2019-08-13 09:01:01.333432,862
418,DN_ATC191200002,ATC191004-010,,,direct,assigned,416,1,2019-12-02 10:59:27,2019-12-02 10:59:27,,13,9,3,840,1,,f,t,,,1,2019-12-02 10:59:27.653822,1,2019-12-02 10:59:27.653822,999
517,DN_ATC200300014,ATC200311-003,,,direct,assigned,515,1,2020-03-12 08:38:43,2020-03-12 08:38:44,,13,9,3,325,1,,f,t,,,1,2020-03-12 08:38:43.763431,1,2020-03-12 08:38:43.763431,1454
451,DN_ATC200100003,ATC200103-003,,,direct,assigned,449,1,2020-01-03 06:16:41,2020-01-03 06:16:41,,13,9,3,194,1,,f,t,,,1,2020-01-03 06:16:40.993647,14,2020-01-03 06:16:40.993647,1248
380,DN_ATC191000015,ATC191017-004,,,direct,assigned,378,1,2019-10-17 06:07:58,2019-10-17 06:07:58,,13,9,3,370,1,,f,t,,,1,2019-10-17 06:07:58.62096,1,2019-10-17 06:07:58.62096,1034
490,DN_ATC200200009,ATC200129-002,,,direct,assigned,488,1,2020-02-11 04:39:55,2020-02-11 04:39:55,,13,9,3,475,1,,f,t,,,1,2020-02-11 04:39:54.98768,1,2020-02-11 04:39:54.98768,1315
432,DN_ATC191200016,ATC191209-002,,,direct,assigned,430,1,2019-12-10 08:57:47,2019-12-10 08:57:47,,13,9,3,560,1,,f,t,,,1,2019-12-10 08:57:47.490009,1,2019-12-10 08:57:47.490009,1190
363,DN_ATC190900023,ATC190904-003,,,direct,assigned,361,1,2019-09-25 08:51:35,2019-09-25 08:51:36,,13,9,3,886,1,,f,t,,,1,2019-09-25 08:51:35.399492,1,2019-09-25 08:51:35.399492,924
345,DN_ATC190900005,ATC190905-004,,,direct,assigned,343,1,2019-09-09 03:59:42,2019-09-09 03:59:42,,13,9,3,632,1,,f,t,,,1,2019-09-09 03:59:42.215799,1,2019-09-09 03:59:42.215799,928
396,DN_ATC191100004,ATC191104-003,,,direct,assigned,394,1,2019-11-07 08:21:17,2019-11-07 08:21:18,,13,9,3,860,1,,f,t,,,1,2019-11-07 08:21:17.545336,1,2019-11-07 08:21:25.888457,1082
474,DN_ATC200100026,ATC200113-004,,,direct,assigned,472,1,2020-01-16 09:52:49,2020-01-16 09:52:49,,13,9,3,122,1,,f,t,,,1,2020-01-16 09:52:49.638493,1,2020-01-16 09:52:49.638493,1280
494,DN_ATC200200013,ATC200206-004,,,direct,assigned,492,1,2020-02-12 05:55:10,2020-02-12 05:55:10,,13,9,3,495,1,,f,t,,,1,2020-02-12 05:55:10.257885,1,2020-02-12 05:55:10.257885,1338
309,DN_ATC190800009,ATC190813-005,,,direct,assigned,307,1,2019-08-13 09:31:34,2019-08-13 09:31:34,,13,9,3,632,1,,f,t,,,1,2019-08-13 09:31:34.091149,1,2019-08-13 09:32:44.881898,865
497,DN_ATC200200016,ATC200205-002,,,direct,assigned,495,1,2020-02-19 03:37:42,2020-02-19 03:37:43,,13,9,3,173,1,,f,t,,,1,2020-02-19 03:37:42.44835,1,2020-02-19 03:37:42.44835,1333
498,DN_ATC200200017,ATC200220-004,,,direct,assigned,496,1,2020-02-20 05:00:30,2020-02-20 05:00:30,,13,9,3,1037,1,,f,t,,,1,2020-02-20 05:00:29.987778,1,2020-02-20 05:00:29.987778,1376
502,DN_ATC200200021,ATC200224-001,,,direct,assigned,500,1,2020-02-28 08:58:55,2020-02-28 08:58:55,,13,9,3,495,1,,f,t,,,1,2020-02-28 08:58:55.384959,1,2020-02-28 08:58:55.384959,1384
833,DN_ATC201200020,ATC201124-003,,,direct,assigned,827,1,2020-12-17 04:54:44,2020-12-17 04:54:45,,13,9,3,472,1,,f,t,,,1,2020-12-17 04:54:44.285508,1,2020-12-17 04:54:44.285508,2445
428,DN_ATC191200012,ATC191205-001,,,direct,assigned,426,1,2019-12-05 09:58:15,2019-12-05 09:58:15,,13,9,3,624,1,,f,t,,,1,2019-12-05 09:58:15.06952,1,2019-12-05 09:58:15.06952,1183
377,DN_ATC191000012,ATC190926-001,,,direct,assigned,375,1,2019-10-16 10:17:37,2019-10-16 10:17:38,,13,9,3,892,1,,f,t,,,1,2019-10-16 10:17:37.853747,1,2019-10-16 10:17:59.843418,965
746,DN_ATC201000005,ATC200420-002,,,direct,assigned,743,1,2020-10-07 02:42:32,2020-10-07 02:42:33,,13,9,3,479,1,,f,t,,,1,2020-10-07 02:42:32.622579,1,2020-10-07 02:42:32.622579,1577
334,DN_ATC190800034,ATC190828-003,,,direct,assigned,332,1,2019-08-28 07:38:37,2019-08-28 07:38:37,,13,9,3,605,1,,f,t,,,1,2019-08-28 07:38:37.116011,1,2019-08-28 07:38:51.563523,908
805,DN_ATC201100026,ATC201117-003,,,direct,assigned,801,1,2020-11-30 01:52:07,2020-11-30 01:52:10,,13,9,3,1722,1,,f,t,,,1,2020-11-30 01:52:06.948953,1,2020-11-30 01:52:06.948953,2427
560,DN_ATC200400017,ATC200414-008,,,direct,assigned,558,1,2020-04-21 08:07:16,2020-04-21 08:07:17,,13,9,3,1159,1,,f,t,,,1,2020-04-21 08:07:16.858056,1,2020-04-21 08:07:16.858056,1563
307,DN_ATC190800007,ATC190808-001,,,direct,assigned,305,1,2019-08-09 11:19:51,2019-08-09 11:19:51,,13,9,3,483,1,,f,t,,,1,2019-08-09 11:19:51.183329,1,2019-08-09 11:19:51.183329,850
346,DN_ATC190900006,ATC190710-001,,,direct,assigned,344,1,2019-09-10 09:51:45,2019-09-10 09:51:45,,13,9,3,213,1,,f,t,,,1,2019-09-10 09:51:44.935752,1,2019-09-10 09:51:44.935752,800
369,DN_ATC191000004,ATC191009-001,,,direct,assigned,367,1,2019-10-10 05:27:21,2019-10-10 05:27:21,,13,9,3,45,1,,f,t,,,1,2019-10-10 05:27:21.089467,1,2019-10-10 05:27:21.089467,1005
298,DN_ATC190700016,ATC190724-003,,,direct,assigned,296,1,2019-07-30 03:52:49,2019-07-30 03:52:50,,13,9,3,472,1,,f,t,,,1,2019-07-30 03:52:49.808578,1,2019-07-30 03:53:11.237391,830
637,DN_ATC200700007,ATC200511-005,,,direct,assigned,634,1,2020-07-06 10:43:39,2020-07-06 10:43:39,,13,9,3,1209,1,,f,t,,,1,2020-07-06 10:43:39.300237,1,2020-08-12 09:19:58.926717,1647
440,DN_ATC191200024,ATC191218-003,,,direct,assigned,438,1,2019-12-23 08:54:56,2019-12-23 08:54:56,,13,9,3,981,1,,f,t,,,1,2019-12-23 08:54:56.252738,1,2019-12-23 08:54:56.252738,1211
447,DN_ATC191200031,ATC191227-004,,,direct,assigned,445,1,2019-12-30 09:20:26,2019-12-30 09:20:27,,13,9,3,172,1,,f,t,,,1,2019-12-30 09:20:26.797497,1,2019-12-30 09:20:26.797497,1231
358,DN_ATC190900018,ATC190923-001,,,direct,assigned,356,1,2019-09-24 01:27:57,2019-09-24 01:27:58,,13,9,3,322,1,,f,t,,,1,2019-09-24 01:27:57.842464,1,2019-09-24 01:27:57.842464,954
467,DN_ATC200100019,ATC200108-002,,,direct,assigned,465,1,2020-01-15 01:57:44,2020-01-15 01:57:45,,13,9,3,32,1,,f,t,,,1,2020-01-15 01:57:44.525312,1,2020-01-15 01:57:44.525312,1264
491,DN_ATC200200010,ATC200211-002,,,direct,assigned,489,1,2020-02-12 02:12:11,2020-02-12 02:12:11,,13,9,3,1029,1,,f,t,,,1,2020-02-12 02:12:11.4725,1,2020-02-12 02:12:11.4725,1346
406,DN_ATC191100014,ATC191111-004,,,direct,assigned,404,1,2019-11-20 07:22:12,2019-11-20 07:22:13,,13,9,3,936,1,,f,t,,,1,2019-11-20 07:22:12.87103,1,2019-11-20 07:22:12.87103,1110
339,DN_ATC190800039,ATC190802-005,,,direct,assigned,337,1,2019-08-30 02:21:54,2019-08-30 02:21:54,,13,9,3,472,1,,f,t,,,1,2019-08-30 02:21:54.173663,1,2019-08-30 02:21:54.173663,844
424,DN_ATC191200008,ATC191204-004,,,direct,assigned,422,1,2019-12-04 11:19:22,2019-12-04 11:19:22,,13,9,3,964,1,,f,t,,,1,2019-12-04 11:19:21.988724,1,2019-12-04 11:19:21.988724,1182
755,DN_ATC201000014,ATC201008-001,,,direct,assigned,752,1,2020-10-09 09:56:26,2020-10-09 09:56:27,,13,9,3,876,1,,f,t,,,1,2020-10-09 09:56:26.774137,1,2020-10-09 09:56:38.863259,2273
310,DN_ATC190800010,ATC190815-002,,,direct,assigned,308,1,2019-08-16 06:42:00,2019-08-16 06:42:00,,13,9,3,859,1,,f,t,,,1,2019-08-16 06:42:00.298037,1,2019-08-16 06:42:00.298037,870
370,DN_ATC191000005,ATC191004-011,,,direct,assigned,368,1,2019-10-10 05:27:37,2019-10-10 05:27:37,,13,9,3,840,1,,f,t,,,1,2019-10-10 05:27:37.165366,1,2019-10-10 05:27:37.165366,1000
505,DN_ATC200300002,ATC200114-001,,,direct,assigned,503,1,2020-03-03 04:32:08,2020-03-03 04:32:09,,13,9,3,758,1,,f,t,,,1,2020-03-03 04:32:08.870709,1,2020-03-03 04:32:08.870709,1282
495,DN_ATC200200014,ATC200212-003,,,direct,assigned,493,1,2020-02-12 10:16:00,2020-02-12 10:16:01,,13,9,3,495,1,,f,t,,,1,2020-02-12 10:16:00.554424,1,2020-02-12 10:16:00.554424,1352
351,DN_ATC190900011,ATC190911-002,,,direct,assigned,349,1,2019-09-16 07:07:56,2019-09-16 07:07:56,,13,9,3,213,1,,f,t,,,1,2019-09-16 07:07:56.19743,1,2019-09-16 07:07:56.19743,938
434,DN_ATC191200018,ATC191209-001,,,direct,assigned,432,1,2019-12-11 10:35:51,2019-12-11 10:35:51,,13,9,3,108,1,,f,t,,,1,2019-12-11 10:35:51.086443,1,2019-12-11 10:35:51.086443,1189
317,DN_ATC190800017,ATC190821-005,,,direct,assigned,315,1,2019-08-22 09:12:48,2019-08-22 09:12:49,,13,9,3,875,1,,f,t,,,1,2019-08-22 09:12:48.675542,1,2019-08-22 09:13:11.522953,891
473,DN_ATC200100025,ATC200116-002,,,direct,assigned,471,1,2020-01-16 09:19:31,2020-01-16 09:19:32,,13,9,3,964,1,,f,t,,,1,2020-01-16 09:19:31.558342,1,2020-01-16 09:19:31.558342,1295
411,DN_ATC191100019,ATC191126-003,,,direct,assigned,409,1,2019-11-27 02:12:04,2019-11-27 02:12:04,,13,9,3,349,1,,f,t,,,1,2019-11-27 02:12:04.677096,1,2019-11-27 02:12:04.677096,1151
475,DN_ATC200100027,ATC200109-002,,,direct,assigned,473,1,2020-01-17 03:31:15,2020-01-17 03:31:15,,13,9,3,357,1,,f,t,,,1,2020-01-17 03:31:15.148581,1,2020-01-17 03:31:15.148581,1268
433,DN_ATC191200017,ATC191129-001,,,direct,assigned,431,1,2019-12-10 08:58:51,2019-12-10 08:58:51,,13,9,3,951,1,,f,t,,,1,2019-12-10 08:58:51.023733,1,2019-12-10 08:58:51.023733,1162
499,DN_ATC200200018,ATC200225-003,,,direct,assigned,497,1,2020-02-25 10:22:15,2020-02-25 10:22:15,,13,9,3,173,1,,f,t,,,1,2020-02-25 10:22:14.999083,1,2020-02-25 10:22:14.999083,1393
381,DN_ATC191000016,ATC191002-004,,,direct,assigned,379,1,2019-10-24 01:47:24,2019-10-24 01:47:25,,13,9,3,472,1,,f,t,,,1,2019-10-24 01:47:24.552781,1,2019-10-24 01:47:24.552781,978
479,DN_ATC200100031,ATC200117-001,,,direct,assigned,477,1,2020-01-21 06:41:48,2020-01-21 06:41:49,,13,9,3,607,1,,f,t,,,1,2020-01-21 06:41:48.90232,1,2020-01-21 06:41:48.90232,1298
438,DN_ATC191200022,ATC191112-003,,,direct,assigned,436,1,2019-12-18 07:33:39,2019-12-18 07:33:39,,13,9,3,472,1,,f,t,,,1,2019-12-18 07:33:39.011669,1,2019-12-18 07:33:39.011669,1113
503,DN_ATC200200022,ATC200218-005,,,direct,assigned,501,1,2020-02-28 08:59:32,2020-02-28 08:59:32,,13,9,3,495,1,,f,t,,,1,2020-02-28 08:59:32.547758,1,2020-02-28 08:59:32.547758,1369
442,DN_ATC191200026,ATC191220-001,,,direct,assigned,440,1,2019-12-23 09:55:37,2019-12-23 09:55:38,,13,9,3,483,1,,f,t,,,1,2019-12-23 09:55:37.482144,1,2019-12-23 09:55:37.482144,1217
482,DN_ATC200200001,ATC200202-001,,,direct,assigned,480,1,2020-02-03 01:31:48,2020-02-03 01:31:49,,13,9,3,32,1,,f,t,,,1,2020-02-03 01:31:48.874695,1,2020-02-03 01:31:48.874695,1323
485,DN_ATC200200004,ATC200204-002,,,direct,assigned,483,1,2020-02-07 10:59:09,2020-02-07 10:59:09,,13,9,3,213,1,,f,t,,,1,2020-02-07 10:59:09.013375,1,2020-02-07 10:59:09.013375,1328
515,DN_ATC200300012,ATC200311-005,,,direct,assigned,513,1,2020-03-12 01:43:59,2020-03-12 01:44:00,,13,9,3,578,1,,f,t,,,1,2020-03-12 01:43:59.704552,1,2020-03-12 01:43:59.704552,1456
539,DN_ATC200300036,ATC191227-002,,,direct,assigned,537,1,2020-03-30 02:31:29,2020-03-30 02:31:30,,13,9,3,684,1,,f,t,,,1,2020-03-30 02:31:29.918923,1,2020-03-30 02:31:29.918923,1229
561,DN_ATC200400018,ATC200421-007,,,direct,assigned,559,1,2020-04-21 10:52:25,2020-04-21 10:52:25,,13,9,3,661,1,,f,t,,,1,2020-04-21 10:52:25.15239,1,2020-04-21 10:52:25.15239,1586
715,DN_ATC200900012,ATC200901-002,,,direct,assigned,712,1,2020-09-14 10:50:45,2020-09-14 10:50:46,,13,9,3,32,1,,f,t,,,1,2020-09-14 10:50:45.935609,1,2020-09-14 10:50:45.935609,2151
690,DN_ATC200800022,ATC200819-001,,,direct,assigned,687,1,2020-08-20 07:34:37,2020-08-20 07:34:38,,13,9,3,1524,1,,f,t,,,1,2020-08-20 07:34:37.678325,1,2020-08-20 07:34:37.678325,2115
299,DN_ATC190700017,ATC190724-004,,,direct,assigned,297,1,2019-07-30 03:55:17,2019-07-30 03:55:17,,13,9,3,472,1,,f,t,,,1,2019-07-30 03:55:17.086487,1,2019-07-30 03:55:27.276183,831
429,DN_ATC191200013,ATC191115-001,,,direct,cancel,427,1,2019-12-06 03:36:49,2019-12-06 03:36:49,,13,9,3,122,1,,f,t,,,1,2019-12-06 03:36:48.963604,1,2019-12-06 03:37:12.492246,1122
337,DN_ATC190800037,ATC190813-004,,,direct,assigned,335,1,2019-08-28 09:18:08,2019-08-28 09:18:09,,13,9,3,823,1,,f,t,,,1,2019-08-28 09:18:08.710491,1,2019-08-28 09:18:16.66746,864
611,DN_ATC200600014,ATC200602-004,,,direct,assigned,608,1,2020-06-10 03:52:36,2020-06-10 03:52:37,,13,9,3,1366,1,,f,t,,,1,2020-06-10 03:52:36.735836,1,2020-06-10 03:52:36.735836,1823
348,DN_ATC190900008,ATC190823-005,,,direct,assigned,346,1,2019-09-11 10:03:21,2019-09-11 10:03:21,,13,9,3,826,1,,f,t,,,1,2019-09-11 10:03:21.504081,1,2019-09-11 10:03:21.504081,898
311,DN_ATC190800011,ATC190812-002,,,direct,assigned,309,1,2019-08-16 09:02:41,2019-08-16 09:02:41,,13,9,3,58,1,,f,t,,,1,2019-08-16 09:02:41.458864,1,2019-08-16 09:02:41.458864,857
318,DN_ATC190800018,ATC190823-007,,,direct,assigned,316,1,2019-08-26 03:15:01,2019-08-26 03:15:01,,13,9,3,876,1,,f,t,,,1,2019-08-26 03:15:01.509953,1,2019-08-26 03:15:01.509953,900
545,DN_ATC200400002,ATC200305-008,,,direct,assigned,543,1,2020-04-02 11:48:41,2020-04-02 11:48:42,,13,9,3,173,1,,f,t,,,1,2020-04-02 11:48:41.774205,1,2020-04-02 11:48:41.774205,1428
388,DN_ATC191000023,ATC191003-001,,,direct,assigned,386,1,2019-10-29 08:22:30,2019-10-29 08:22:31,,13,9,3,920,1,,f,t,,,1,2019-10-29 08:22:30.838519,1,2019-10-29 08:22:39.123402,980
371,DN_ATC191000006,ATC191004-005,,,direct,assigned,369,1,2019-10-10 05:27:54,2019-10-10 05:27:54,,13,9,3,840,1,,f,t,,,1,2019-10-10 05:27:54.338185,1,2019-10-10 05:27:54.338185,994
359,DN_ATC190900019,ATC190920-001,,,direct,cancel,357,1,2019-09-24 05:22:32,2019-09-24 05:22:33,,13,9,3,910,1,,f,t,,,1,2019-09-24 05:22:32.770025,14,2019-09-24 05:48:16.276649,950
407,DN_ATC191100015,ATC191104-004,,,direct,assigned,405,1,2019-11-21 07:17:52,2019-11-21 07:17:52,,13,9,3,32,1,,f,t,,,1,2019-11-21 07:17:52.100306,1,2019-11-21 07:17:52.100306,1083
425,DN_ATC191200009,ATC191121-001,,,direct,assigned,423,1,2019-12-05 01:45:00,2019-12-05 01:45:00,,13,9,3,951,1,,f,t,,,1,2019-12-05 01:45:00.37986,1,2019-12-05 01:45:00.37986,1138
588,DN_ATC200500016,ATC200420-001,,,direct,assigned,585,1,2020-05-18 05:42:21,2020-05-18 05:42:21,,13,9,3,589,1,,f,t,,,1,2020-05-18 05:42:21.115453,1,2020-05-18 05:42:21.115453,1576
662,DN_ATC200700032,ATC200723-001,,,direct,assigned,659,1,2020-07-24 06:36:56,2020-07-24 06:36:56,,13,9,3,1611,1,,f,t,,,1,2020-07-24 06:36:55.870393,13,2020-07-24 06:36:55.870393,2031
300,DN_ATC190700018,ATC190719-007,,,direct,assigned,298,1,2019-07-30 04:42:58,2019-07-30 04:42:58,,13,9,3,315,1,,f,t,,,1,2019-07-30 04:42:57.985657,1,2019-07-30 04:42:57.985657,822
416,DN_ATC191100024,ATC191003-005,,,direct,assigned,414,1,2019-11-28 09:29:04,2019-11-28 09:29:04,,13,9,3,108,1,,f,t,,,1,2019-11-28 09:29:04.576431,1,2019-11-28 09:29:11.779296,984
347,DN_ATC190900007,ATC190910-003,,,direct,assigned,345,1,2019-09-11 08:32:00,2019-09-11 08:32:01,,13,9,3,898,1,,f,t,,,1,2019-09-11 08:32:00.828068,1,2019-09-11 08:32:00.828068,936
448,DN_ATC191200032,ATC191231-004,,,direct,assigned,446,1,2019-12-31 08:22:41,2019-12-31 08:22:42,,13,9,3,479,1,,f,t,,,1,2019-12-31 08:22:41.527926,1,2019-12-31 08:22:41.527926,1239
468,DN_ATC200100020,ATC200115-002,,,direct,assigned,466,1,2020-01-16 01:51:36,2020-01-16 01:51:37,,13,9,3,692,1,,f,t,,,1,2020-01-16 01:51:36.623824,1,2020-01-16 01:51:36.623824,1288
